datetime,zone,load_mw,vre_mw,available_mw,margin_mw,lolp,ens_mwh,date,hour
2026-06-26 17:00:00,BE,2879.4,556.3,6146.3,3266.9,0.0,0.0,2026-06-26,17
2026-06-26 18:00:00,BE,2722.8,288.4,6005.4,3282.6,0.0,0.0,2026-06-26,18
2026-06-26 19:00:00,BE,2934.6,58.2,5762.2,2827.6,0.0,0.0,2026-06-26,19
2026-06-26 20:00:00,BE,2857.0,195.8,5822.8,2965.8,0.0,0.0,2026-06-26,20
2026-06-26 21:00:00,BE,2850.4,287.9,5884.9,3034.5,0.0,0.0,2026-06-26,21
2026-06-26 22:00:00,BE,2524.3,540.1,6174.1,3649.8,0.0,0.0,2026-06-26,22
2026-06-26 23:00:00,BE,2548.4,523.8,6254.8,3706.4,0.0,0.0,2026-06-26,23
2026-06-27 00:00:00,BE,2395.6,117.1,5807.1,3411.5,0.0,0.0,2026-06-27,0
2026-06-27 01:00:00,BE,2319.9,430.1,6103.1,3783.2,0.0,0.0,2026-06-27,1
2026-06-27 02:00:00,BE,2149.3,535.1,6185.1,4035.8,0.0,0.0,2026-06-27,2
2026-06-27 03:00:00,BE,1980.0,615.0,6288.0,4308.0,0.0,0.0,2026-06-27,3
2026-06-27 04:00:00,BE,2018.6,333.8,5978.8,3960.2,0.0,0.0,2026-06-27,4
2026-06-27 05:00:00,BE,1505.6,112.1,5769.1,4263.5,0.0,0.0,2026-06-27,5
2026-06-27 06:00:00,BE,1772.7,333.5,6009.5,4236.8,0.0,0.0,2026-06-27,6
2026-06-27 07:00:00,BE,1725.7,1120.2,6698.2,4972.5,0.0,0.0,2026-06-27,7
2026-06-27 08:00:00,BE,2017.2,637.9,6335.9,4318.7,0.0,0.0,2026-06-27,8
2026-06-27 09:00:00,BE,1936.1,695.4,6350.4,4414.3,0.0,0.0,2026-06-27,9
2026-06-27 10:00:00,BE,2152.0,1606.0,7243.0,5091.0,0.0,0.0,2026-06-27,10
2026-06-27 11:00:00,BE,2200.6,1418.6,7088.6,4888.0,0.0,0.0,2026-06-27,11
2026-06-27 12:00:00,BE,2444.2,1337.5,6988.5,4544.3,0.0,0.0,2026-06-27,12
2026-06-27 13:00:00,BE,2541.5,1177.6,6811.6,4270.1,0.0,0.0,2026-06-27,13
2026-06-27 14:00:00,BE,2563.3,1020.0,6703.0,4139.7,0.0,0.0,2026-06-27,14
2026-06-27 15:00:00,BE,2727.7,919.9,6618.9,3891.2,0.0,0.0,2026-06-27,15
2026-06-27 16:00:00,BE,2747.0,821.7,6477.7,3730.7,0.0,0.0,2026-06-27,16
2026-06-27 17:00:00,BE,2742.4,1105.2,6837.2,4094.8,0.0,0.0,2026-06-27,17
2026-06-27 18:00:00,BE,2873.6,46.6,5668.6,2795.0,0.0,0.0,2026-06-27,18
2026-06-27 19:00:00,BE,2983.6,195.9,5710.9,2727.3,0.0,0.0,2026-06-27,19
2026-06-27 20:00:00,BE,2850.1,246.9,5919.9,3069.8,0.0,0.0,2026-06-27,20
2026-06-27 21:00:00,BE,2571.9,406.7,6087.7,3515.8,0.0,0.0,2026-06-27,21
2026-06-27 22:00:00,BE,2665.5,256.3,6016.3,3350.8,0.0,0.0,2026-06-27,22
2026-06-27 23:00:00,BE,2345.6,298.5,5905.5,3559.9,0.0,0.0,2026-06-27,23
2026-06-28 00:00:00,BE,1951.7,239.1,5913.1,3961.4,0.0,0.0,2026-06-28,0
2026-06-28 01:00:00,BE,2067.3,328.2,5923.2,3855.9,0.0,0.0,2026-06-28,1
2026-06-28 02:00:00,BE,2080.8,105.5,5664.5,3583.7,0.0,0.0,2026-06-28,2
2026-06-28 03:00:00,BE,1782.8,348.5,6046.5,4263.7,0.0,0.0,2026-06-28,3
2026-06-28 04:00:00,BE,1900.1,605.3,6251.3,4351.2,0.0,0.0,2026-06-28,4
2026-06-28 05:00:00,BE,1967.9,313.6,5968.6,4000.7,0.0,0.0,2026-06-28,5
2026-06-28 06:00:00,BE,1800.7,689.3,6382.3,4581.6,0.0,0.0,2026-06-28,6
2026-06-28 07:00:00,BE,1879.8,526.3,6185.3,4305.5,0.0,0.0,2026-06-28,7
2026-06-28 08:00:00,BE,1842.9,843.1,6443.1,4600.2,0.0,0.0,2026-06-28,8
2026-06-28 09:00:00,BE,1672.1,728.4,6429.4,4757.3,0.0,0.0,2026-06-28,9
2026-06-28 10:00:00,BE,2089.0,827.2,6396.2,4307.2,0.0,0.0,2026-06-28,10
2026-06-28 11:00:00,BE,2089.6,1086.9,6598.9,4509.3,0.0,0.0,2026-06-28,11
2026-06-28 12:00:00,BE,2343.8,1308.5,6969.5,4625.7,0.0,0.0,2026-06-28,12
2026-06-28 13:00:00,BE,2202.8,1283.1,6872.1,4669.3,0.0,0.0,2026-06-28,13
2026-06-28 14:00:00,BE,2580.3,788.4,6420.4,3840.1,0.0,0.0,2026-06-28,14
2026-06-28 15:00:00,BE,2726.8,620.2,6290.2,3563.4,0.0,0.0,2026-06-28,15
2026-06-28 16:00:00,BE,2909.3,675.5,6282.5,3373.2,0.0,0.0,2026-06-28,16
2026-06-28 17:00:00,BE,2819.1,575.5,6253.5,3434.4,0.0,0.0,2026-06-28,17
2026-06-28 18:00:00,BE,2650.9,740.8,6332.8,3681.9,0.0,0.0,2026-06-28,18
2026-06-28 19:00:00,BE,2796.3,373.4,6024.4,3228.1,0.0,0.0,2026-06-28,19
2026-06-28 20:00:00,BE,2508.7,466.9,6025.9,3517.2,0.0,0.0,2026-06-28,20
2026-06-28 21:00:00,BE,2435.0,197.5,5920.5,3485.5,0.0,0.0,2026-06-28,21
2026-06-28 22:00:00,BE,2589.5,385.7,5967.7,3378.2,0.0,0.0,2026-06-28,22
2026-06-28 23:00:00,BE,2506.8,234.0,5829.0,3322.2,0.0,0.0,2026-06-28,23
2026-06-29 00:00:00,BE,2336.5,199.0,5833.0,3496.5,0.0,0.0,2026-06-29,0
2026-06-29 01:00:00,BE,2324.6,512.3,6264.3,3939.7,0.0,0.0,2026-06-29,1
2026-06-29 02:00:00,BE,2157.3,405.8,5990.8,3833.5,0.0,0.0,2026-06-29,2
2026-06-29 03:00:00,BE,2025.6,308.7,5990.7,3965.1,0.0,0.0,2026-06-29,3
2026-06-29 04:00:00,BE,1679.5,256.7,5853.7,4174.2,0.0,0.0,2026-06-29,4
2026-06-29 05:00:00,BE,1742.5,473.0,6039.0,4296.5,0.0,0.0,2026-06-29,5
2026-06-29 06:00:00,BE,1829.9,408.0,6017.0,4187.1,0.0,0.0,2026-06-29,6
2026-06-29 07:00:00,BE,1652.5,499.9,6159.9,4507.4,0.0,0.0,2026-06-29,7
2026-06-29 08:00:00,BE,1729.3,484.0,6135.0,4405.7,0.0,0.0,2026-06-29,8
2026-06-29 09:00:00,BE,1771.5,1346.1,7068.1,5296.6,0.0,0.0,2026-06-29,9
2026-06-29 10:00:00,BE,1977.5,1165.2,6905.2,4927.7,0.0,0.0,2026-06-29,10
2026-06-29 11:00:00,BE,2200.1,879.9,6559.9,4359.8,0.0,0.0,2026-06-29,11
2026-06-29 12:00:00,BE,2451.6,937.3,6566.3,4114.7,0.0,0.0,2026-06-29,12
2026-06-29 13:00:00,BE,2442.7,879.1,6562.1,4119.4,0.0,0.0,2026-06-29,13
2026-06-29 14:00:00,BE,2516.0,982.8,6760.8,4244.8,0.0,0.0,2026-06-29,14
2026-06-29 15:00:00,BE,2536.4,564.8,6110.8,3574.4,0.0,0.0,2026-06-29,15
2026-06-29 16:00:00,BE,2899.0,556.6,6301.6,3402.6,0.0,0.0,2026-06-29,16
2026-06-29 17:00:00,BE,2821.7,384.0,6022.0,3200.3,0.0,0.0,2026-06-29,17
2026-06-29 18:00:00,BE,2895.1,283.7,5850.7,2955.6,0.0,0.0,2026-06-29,18
2026-06-29 19:00:00,BE,2666.0,164.9,5698.9,3032.9,0.0,0.0,2026-06-29,19
2026-06-29 20:00:00,BE,2590.6,163.8,5790.8,3200.2,0.0,0.0,2026-06-29,20
2026-06-29 21:00:00,BE,2691.7,153.8,5899.8,3208.1,0.0,0.0,2026-06-29,21
2026-06-29 22:00:00,BE,2571.2,539.0,6163.0,3591.8,0.0,0.0,2026-06-29,22
2026-06-29 23:00:00,BE,2584.1,508.2,6088.2,3504.1,0.0,0.0,2026-06-29,23
2026-06-30 00:00:00,BE,2228.3,425.7,6083.7,3855.4,0.0,0.0,2026-06-30,0
2026-06-30 01:00:00,BE,2149.0,196.2,5890.2,3741.2,0.0,0.0,2026-06-30,1
2026-06-30 02:00:00,BE,1994.8,344.3,6029.3,4034.5,0.0,0.0,2026-06-30,2
2026-06-30 03:00:00,BE,2078.9,599.1,6141.1,4062.2,0.0,0.0,2026-06-30,3
2026-06-30 04:00:00,BE,1777.4,626.3,6268.3,4490.9,0.0,0.0,2026-06-30,4
2026-06-30 05:00:00,BE,1917.8,92.3,5703.3,3785.5,0.0,0.0,2026-06-30,5
2026-06-30 06:00:00,BE,1800.9,243.2,5909.2,4108.3,0.0,0.0,2026-06-30,6
2026-06-30 07:00:00,BE,1891.1,351.6,6075.6,4184.5,0.0,0.0,2026-06-30,7
2026-06-30 08:00:00,BE,2036.8,761.6,6377.6,4340.8,0.0,0.0,2026-06-30,8
2026-06-30 09:00:00,BE,2014.9,1047.3,6751.3,4736.4,0.0,0.0,2026-06-30,9
2026-06-30 10:00:00,BE,2288.7,995.4,6717.4,4428.7,0.0,0.0,2026-06-30,10
2026-06-30 11:00:00,BE,2219.6,1105.3,6755.3,4535.7,0.0,0.0,2026-06-30,11
2026-06-30 12:00:00,BE,2087.5,1018.5,6589.5,4502.0,0.0,0.0,2026-06-30,12
2026-06-30 13:00:00,BE,2480.9,861.2,6542.2,4061.3,0.0,0.0,2026-06-30,13
2026-06-30 14:00:00,BE,2531.1,1433.4,7075.4,4544.3,0.0,0.0,2026-06-30,14
2026-06-30 15:00:00,BE,2555.4,853.3,6475.3,3919.9,0.0,0.0,2026-06-30,15
2026-06-30 16:00:00,BE,2714.8,502.0,6256.0,3541.2,0.0,0.0,2026-06-30,16
2026-06-30 17:00:00,BE,2682.6,242.2,5879.2,3196.6,0.0,0.0,2026-06-30,17
2026-06-30 18:00:00,BE,2856.9,578.3,6260.3,3403.4,0.0,0.0,2026-06-30,18
2026-06-30 19:00:00,BE,2822.3,280.2,5854.2,3031.9,0.0,0.0,2026-06-30,19
2026-06-30 20:00:00,BE,2845.4,684.5,6396.5,3551.1,0.0,0.0,2026-06-30,20
2026-06-30 21:00:00,BE,2734.2,46.3,5806.3,3072.1,0.0,0.0,2026-06-30,21
2026-06-30 22:00:00,BE,2632.5,714.6,6455.6,3823.1,0.0,0.0,2026-06-30,22
2026-06-30 23:00:00,BE,2268.1,346.8,6008.8,3740.7,0.0,0.0,2026-06-30,23
2026-07-01 00:00:00,BE,2271.0,531.9,6258.9,3987.9,0.0,0.0,2026-07-01,0
2026-07-01 01:00:00,BE,1940.6,678.8,6290.8,4350.2,0.0,0.0,2026-07-01,1
2026-07-01 02:00:00,BE,2126.2,477.2,6106.2,3980.0,0.0,0.0,2026-07-01,2
2026-07-01 03:00:00,BE,1950.1,287.7,5779.7,3829.6,0.0,0.0,2026-07-01,3
2026-07-01 04:00:00,BE,1903.7,220.5,5981.5,4077.8,0.0,0.0,2026-07-01,4
2026-07-01 05:00:00,BE,1809.0,548.7,6209.7,4400.7,0.0,0.0,2026-07-01,5
2026-07-01 06:00:00,BE,1840.0,126.2,5857.2,4017.2,0.0,0.0,2026-07-01,6
2026-07-01 07:00:00,BE,1575.3,700.6,6332.6,4757.3,0.0,0.0,2026-07-01,7
2026-07-01 08:00:00,BE,1909.2,779.3,6372.3,4463.1,0.0,0.0,2026-07-01,8
2026-07-01 09:00:00,BE,2159.9,891.5,6584.5,4424.6,0.0,0.0,2026-07-01,9
2026-07-01 10:00:00,BE,2098.1,1248.1,6831.1,4733.0,0.0,0.0,2026-07-01,10
2026-07-01 11:00:00,BE,2119.2,1281.6,6843.6,4724.4,0.0,0.0,2026-07-01,11
2026-07-01 12:00:00,BE,2462.1,1297.6,6893.6,4431.5,0.0,0.0,2026-07-01,12
2026-07-01 13:00:00,BE,2471.4,926.8,6512.8,4041.4,0.0,0.0,2026-07-01,13
2026-07-01 14:00:00,BE,2597.6,815.1,6541.1,3943.5,0.0,0.0,2026-07-01,14
2026-07-01 15:00:00,BE,2894.3,832.3,6503.3,3609.0,0.0,0.0,2026-07-01,15
2026-07-01 16:00:00,BE,2791.5,668.8,6333.8,3542.3,0.0,0.0,2026-07-01,16
2026-07-01 17:00:00,BE,2707.6,613.6,6225.6,3518.0,0.0,0.0,2026-07-01,17
2026-07-01 18:00:00,BE,2700.7,1200.0,6876.0,4175.3,0.0,0.0,2026-07-01,18
2026-07-01 19:00:00,BE,2919.1,56.4,5631.4,2712.3,0.0,0.0,2026-07-01,19
2026-07-01 20:00:00,BE,2539.4,441.3,6150.3,3610.9,0.0,0.0,2026-07-01,20
2026-07-01 21:00:00,BE,2594.5,622.0,6261.0,3666.5,0.0,0.0,2026-07-01,21
2026-07-01 22:00:00,BE,2470.2,116.5,5699.5,3229.3,0.0,0.0,2026-07-01,22
2026-07-01 23:00:00,BE,2550.2,209.0,5884.0,3333.8,0.0,0.0,2026-07-01,23
2026-07-02 00:00:00,BE,2276.2,565.8,6228.8,3952.6,0.0,0.0,2026-07-02,0
2026-07-02 01:00:00,BE,2193.5,567.3,6248.3,4054.8,0.0,0.0,2026-07-02,1
2026-07-02 02:00:00,BE,1826.0,617.9,6280.9,4454.9,0.0,0.0,2026-07-02,2
2026-07-02 03:00:00,BE,1886.1,295.0,5884.0,3997.9,0.0,0.0,2026-07-02,3
2026-07-02 04:00:00,BE,1864.0,306.1,6030.1,4166.1,0.0,0.0,2026-07-02,4
2026-07-02 05:00:00,BE,1812.0,142.3,5784.3,3972.3,0.0,0.0,2026-07-02,5
2026-07-02 06:00:00,BE,1800.2,375.4,5905.4,4105.2,0.0,0.0,2026-07-02,6
2026-07-02 07:00:00,BE,1888.3,306.2,5963.2,4074.9,0.0,0.0,2026-07-02,7
2026-07-02 08:00:00,BE,1897.1,553.0,6187.0,4289.9,0.0,0.0,2026-07-02,8
2026-07-02 09:00:00,BE,2107.0,1094.5,6753.5,4646.5,0.0,0.0,2026-07-02,9
2026-07-02 10:00:00,BE,1987.1,901.1,6469.1,4482.0,0.0,0.0,2026-07-02,10
2026-07-02 11:00:00,BE,2156.2,912.2,6576.2,4420.0,0.0,0.0,2026-07-02,11
2026-07-02 12:00:00,BE,2246.8,863.9,6576.9,4330.1,0.0,0.0,2026-07-02,12
2026-07-02 13:00:00,BE,2617.1,1010.1,6737.1,4120.0,0.0,0.0,2026-07-02,13
2026-07-02 14:00:00,BE,2702.7,996.2,6734.2,4031.5,0.0,0.0,2026-07-02,14
2026-07-02 15:00:00,BE,2493.4,865.3,6563.3,4069.9,0.0,0.0,2026-07-02,15
2026-07-02 16:00:00,BE,2579.5,586.4,6189.4,3609.9,0.0,0.0,2026-07-02,16
2026-07-02 17:00:00,BE,2892.1,556.4,6237.4,3345.3,0.0,0.0,2026-07-02,17
2026-07-02 18:00:00,BE,2923.8,372.6,6160.6,3236.8,0.0,0.0,2026-07-02,18
2026-07-02 19:00:00,BE,2847.6,660.8,6347.8,3500.2,0.0,0.0,2026-07-02,19
2026-07-02 20:00:00,BE,2557.3,567.4,6184.4,3627.1,0.0,0.0,2026-07-02,20
2026-07-02 21:00:00,BE,2585.2,300.1,5913.1,3327.9,0.0,0.0,2026-07-02,21
2026-07-02 22:00:00,BE,2472.0,219.3,5858.3,3386.3,0.0,0.0,2026-07-02,22
2026-07-02 23:00:00,BE,2398.1,264.0,5795.0,3396.9,0.0,0.0,2026-07-02,23
2026-07-03 00:00:00,BE,2278.1,271.9,5913.9,3635.8,0.0,0.0,2026-07-03,0
2026-07-03 01:00:00,BE,1975.0,595.3,6154.3,4179.3,0.0,0.0,2026-07-03,1
2026-07-03 02:00:00,BE,1968.6,245.9,5923.9,3955.3,0.0,0.0,2026-07-03,2
2026-07-03 03:00:00,BE,1881.3,231.6,5939.6,4058.3,0.0,0.0,2026-07-03,3
2026-07-03 04:00:00,BE,1615.2,338.6,5952.6,4337.4,0.0,0.0,2026-07-03,4
2026-07-03 05:00:00,BE,2018.9,74.1,5781.1,3762.2,0.0,0.0,2026-07-03,5
2026-07-03 06:00:00,BE,2001.4,397.7,6143.7,4142.3,0.0,0.0,2026-07-03,6
2026-07-03 07:00:00,BE,1716.0,467.4,6238.4,4522.4,0.0,0.0,2026-07-03,7
2026-07-03 08:00:00,BE,1802.7,662.0,6287.0,4484.3,0.0,0.0,2026-07-03,8
2026-07-03 09:00:00,BE,1885.3,993.3,6617.3,4732.0,0.0,0.0,2026-07-03,9
2026-07-03 10:00:00,BE,1958.2,866.7,6461.7,4503.5,0.0,0.0,2026-07-03,10
2026-07-03 11:00:00,BE,2236.8,1294.0,6973.0,4736.2,0.0,0.0,2026-07-03,11
2026-07-03 12:00:00,BE,2169.4,1049.4,6714.4,4545.0,0.0,0.0,2026-07-03,12
2026-07-03 13:00:00,BE,2541.6,1185.3,6698.3,4156.7,0.0,0.0,2026-07-03,13
2026-07-03 14:00:00,BE,2625.5,676.7,6264.7,3639.2,0.0,0.0,2026-07-03,14
2026-07-03 15:00:00,BE,2652.2,801.2,6317.2,3665.0,0.0,0.0,2026-07-03,15
2026-07-03 16:00:00,BE,2968.3,1206.4,6895.4,3927.1,0.0,0.0,2026-07-03,16
2026-07-03 17:00:00,BE,2884.6,410.3,5961.3,3076.7,0.0,0.0,2026-07-03,17
2026-07-03 18:00:00,BE,2756.1,79.3,5740.3,2984.2,0.0,0.0,2026-07-03,18
2026-07-03 19:00:00,BE,2759.6,328.6,5961.6,3202.0,0.0,0.0,2026-07-03,19
2026-07-03 20:00:00,BE,2873.2,267.5,5889.5,3016.3,0.0,0.0,2026-07-03,20
2026-07-03 21:00:00,BE,2560.6,700.1,6438.1,3877.5,0.0,0.0,2026-07-03,21
2026-07-03 22:00:00,BE,2423.8,212.7,5940.7,3516.9,0.0,0.0,2026-07-03,22
2026-07-03 23:00:00,BE,2528.5,283.3,5875.3,3346.8,0.0,0.0,2026-07-03,23
2026-07-04 00:00:00,BE,2389.5,308.9,5988.9,3599.4,0.0,0.0,2026-07-04,0
2026-07-04 01:00:00,BE,2083.3,704.9,6356.9,4273.6,0.0,0.0,2026-07-04,1
2026-07-04 02:00:00,BE,2281.8,762.4,6343.4,4061.6,0.0,0.0,2026-07-04,2
2026-07-04 03:00:00,BE,1899.6,479.8,6134.8,4235.2,0.0,0.0,2026-07-04,3
2026-07-04 04:00:00,BE,1993.6,323.6,6033.6,4040.0,0.0,0.0,2026-07-04,4
2026-07-04 05:00:00,BE,1877.1,902.8,6617.8,4740.7,0.0,0.0,2026-07-04,5
2026-07-04 06:00:00,BE,1705.8,366.0,5910.0,4204.2,0.0,0.0,2026-07-04,6
2026-07-04 07:00:00,BE,1806.6,569.7,6259.7,4453.1,0.0,0.0,2026-07-04,7
2026-07-04 08:00:00,BE,1574.5,860.3,6502.3,4927.8,0.0,0.0,2026-07-04,8
2026-07-04 09:00:00,BE,2068.8,988.8,6711.8,4643.0,0.0,0.0,2026-07-04,9
2026-07-04 10:00:00,BE,2062.4,832.7,6537.7,4475.3,0.0,0.0,2026-07-04,10
2026-07-04 11:00:00,BE,2290.0,801.5,6460.5,4170.5,0.0,0.0,2026-07-04,11
2026-07-04 12:00:00,BE,2203.8,992.4,6614.4,4410.6,0.0,0.0,2026-07-04,12
2026-07-04 13:00:00,BE,2411.0,916.2,6565.2,4154.2,0.0,0.0,2026-07-04,13
2026-07-04 14:00:00,BE,2388.2,641.0,6308.0,3919.8,0.0,0.0,2026-07-04,14
2026-07-04 15:00:00,BE,2568.9,803.8,6517.8,3948.9,0.0,0.0,2026-07-04,15
2026-07-04 16:00:00,BE,2830.0,1005.8,6664.8,3834.8,0.0,0.0,2026-07-04,16
2026-07-04 17:00:00,BE,2850.1,250.3,5907.3,3057.2,0.0,0.0,2026-07-04,17
2026-07-04 18:00:00,BE,2965.1,127.9,5745.9,2780.8,0.0,0.0,2026-07-04,18
2026-07-04 19:00:00,BE,2914.4,225.6,5889.6,2975.2,0.0,0.0,2026-07-04,19
2026-07-04 20:00:00,BE,2756.9,218.7,5896.7,3139.8,0.0,0.0,2026-07-04,20
2026-07-04 21:00:00,BE,2354.5,669.5,6265.5,3911.0,0.0,0.0,2026-07-04,21
2026-07-04 22:00:00,BE,2728.0,285.5,5974.5,3246.5,0.0,0.0,2026-07-04,22
2026-07-04 23:00:00,BE,2460.0,418.4,6043.4,3583.4,0.0,0.0,2026-07-04,23
2026-07-05 00:00:00,BE,2685.7,351.4,5956.4,3270.7,0.0,0.0,2026-07-05,0
2026-07-05 01:00:00,BE,2401.3,546.6,6264.6,3863.3,0.0,0.0,2026-07-05,1
2026-07-05 02:00:00,BE,2132.8,399.0,6109.0,3976.2,0.0,0.0,2026-07-05,2
2026-07-05 03:00:00,BE,1981.1,45.7,5763.7,3782.6,0.0,0.0,2026-07-05,3
2026-07-05 04:00:00,BE,1837.6,463.3,6177.3,4339.7,0.0,0.0,2026-07-05,4
2026-07-05 05:00:00,BE,1692.7,389.6,6044.6,4351.9,0.0,0.0,2026-07-05,5
2026-07-05 06:00:00,BE,1730.9,303.1,6019.1,4288.2,0.0,0.0,2026-07-05,6
2026-07-05 07:00:00,BE,1816.6,817.1,6562.1,4745.5,0.0,0.0,2026-07-05,7
2026-07-05 08:00:00,BE,1743.8,914.6,6497.6,4753.8,0.0,0.0,2026-07-05,8
2026-07-05 09:00:00,BE,1915.9,1164.3,6792.3,4876.4,0.0,0.0,2026-07-05,9
2026-07-05 10:00:00,BE,2184.6,1082.4,6677.4,4492.8,0.0,0.0,2026-07-05,10
2026-07-05 11:00:00,BE,2055.4,827.3,6444.3,4388.9,0.0,0.0,2026-07-05,11
2026-07-05 12:00:00,BE,2278.8,965.6,6604.6,4325.8,0.0,0.0,2026-07-05,12
2026-07-05 13:00:00,BE,2398.3,954.1,6590.1,4191.8,0.0,0.0,2026-07-05,13
2026-07-05 14:00:00,BE,2571.2,903.7,6551.7,3980.5,0.0,0.0,2026-07-05,14
2026-07-05 15:00:00,BE,2544.9,889.4,6582.4,4037.5,0.0,0.0,2026-07-05,15
2026-07-05 16:00:00,BE,2684.8,894.5,6496.5,3811.7,0.0,0.0,2026-07-05,16
2026-07-05 17:00:00,BE,2509.5,265.9,5861.9,3352.4,0.0,0.0,2026-07-05,17
2026-07-05 18:00:00,BE,2782.0,160.1,5808.1,3026.1,0.0,0.0,2026-07-05,18
2026-07-05 19:00:00,BE,2867.9,199.3,5825.3,2957.4,0.0,0.0,2026-07-05,19
2026-07-05 20:00:00,BE,2818.4,195.4,5887.4,3069.0,0.0,0.0,2026-07-05,20
2026-07-05 21:00:00,BE,2790.4,110.8,5767.8,2977.4,0.0,0.0,2026-07-05,21
2026-07-05 22:00:00,BE,2430.5,502.6,6266.6,3836.1,0.0,0.0,2026-07-05,22
2026-07-05 23:00:00,BE,2468.1,611.2,6175.2,3707.1,0.0,0.0,2026-07-05,23
2026-07-06 00:00:00,BE,2317.3,109.7,5758.7,3441.4,0.0,0.0,2026-07-06,0
2026-07-06 01:00:00,BE,2144.6,621.6,6246.6,4102.0,0.0,0.0,2026-07-06,1
2026-07-06 02:00:00,BE,2093.5,90.0,5782.0,3688.5,0.0,0.0,2026-07-06,2
2026-07-06 03:00:00,BE,1960.0,600.9,6223.9,4263.9,0.0,0.0,2026-07-06,3
2026-07-06 04:00:00,BE,1761.5,441.1,6006.1,4244.6,0.0,0.0,2026-07-06,4
2026-07-06 05:00:00,BE,2019.0,631.3,6263.3,4244.3,0.0,0.0,2026-07-06,5
2026-07-06 06:00:00,BE,1999.1,417.3,6074.3,4075.2,0.0,0.0,2026-07-06,6
2026-07-06 07:00:00,BE,1676.2,453.1,6068.1,4391.9,0.0,0.0,2026-07-06,7
2026-07-06 08:00:00,BE,1941.1,1015.2,6744.2,4803.1,0.0,0.0,2026-07-06,8
2026-07-06 09:00:00,BE,1875.4,643.0,6299.0,4423.6,0.0,0.0,2026-07-06,9
2026-07-06 10:00:00,BE,2153.9,920.0,6618.0,4464.1,0.0,0.0,2026-07-06,10
2026-07-06 11:00:00,BE,2084.0,1271.3,6816.3,4732.3,0.0,0.0,2026-07-06,11
2026-07-06 12:00:00,BE,2166.8,1274.3,6933.3,4766.5,0.0,0.0,2026-07-06,12
2026-07-06 13:00:00,BE,2495.7,794.2,6392.2,3896.5,0.0,0.0,2026-07-06,13
2026-07-06 14:00:00,BE,2493.1,713.3,6427.3,3934.2,0.0,0.0,2026-07-06,14
2026-07-06 15:00:00,BE,2689.8,705.1,6382.1,3692.3,0.0,0.0,2026-07-06,15
2026-07-06 16:00:00,BE,2687.4,540.0,6272.0,3584.6,0.0,0.0,2026-07-06,16
2026-07-06 17:00:00,BE,2658.3,433.2,6091.2,3432.9,0.0,0.0,2026-07-06,17
2026-07-06 18:00:00,BE,2498.2,351.5,6053.5,3555.3,0.0,0.0,2026-07-06,18
2026-07-06 19:00:00,BE,2908.9,311.5,6067.5,3158.6,0.0,0.0,2026-07-06,19
2026-07-06 20:00:00,BE,2778.5,571.3,6139.3,3360.8,0.0,0.0,2026-07-06,20
2026-07-06 21:00:00,BE,2402.1,237.6,5930.6,3528.5,0.0,0.0,2026-07-06,21
2026-07-06 22:00:00,BE,2425.1,500.0,6287.0,3861.9,0.0,0.0,2026-07-06,22
2026-07-06 23:00:00,BE,2404.8,262.2,5834.2,3429.4,0.0,0.0,2026-07-06,23
2026-07-07 00:00:00,BE,2462.0,358.9,6022.9,3560.9,0.0,0.0,2026-07-07,0
2026-07-07 01:00:00,BE,2260.1,496.4,6032.4,3772.3,0.0,0.0,2026-07-07,1
2026-07-07 02:00:00,BE,2151.0,478.8,6115.8,3964.8,0.0,0.0,2026-07-07,2
2026-07-07 03:00:00,BE,1998.9,493.7,6087.7,4088.8,0.0,0.0,2026-07-07,3
2026-07-07 04:00:00,BE,1870.8,168.5,5821.5,3950.7,0.0,0.0,2026-07-07,4
2026-07-07 05:00:00,BE,1837.3,305.9,6040.9,4203.6,0.0,0.0,2026-07-07,5
2026-07-07 06:00:00,BE,1855.6,625.6,6206.6,4351.0,0.0,0.0,2026-07-07,6
2026-07-07 07:00:00,BE,1750.2,646.8,6300.8,4550.6,0.0,0.0,2026-07-07,7
2026-07-07 08:00:00,BE,1625.0,767.7,6413.7,4788.7,0.0,0.0,2026-07-07,8
2026-07-07 09:00:00,BE,1995.7,838.3,6441.3,4445.6,0.0,0.0,2026-07-07,9
2026-07-07 10:00:00,BE,2031.7,1130.1,6756.1,4724.4,0.0,0.0,2026-07-07,10
2026-07-07 11:00:00,BE,1994.6,1207.6,6784.6,4790.0,0.0,0.0,2026-07-07,11
2026-07-07 12:00:00,BE,2276.0,1070.4,6766.4,4490.4,0.0,0.0,2026-07-07,12
2026-07-07 13:00:00,BE,2570.9,891.8,6407.8,3836.9,0.0,0.0,2026-07-07,13
2026-07-07 14:00:00,BE,2446.4,835.5,6437.5,3991.1,0.0,0.0,2026-07-07,14
2026-07-07 15:00:00,BE,2618.6,777.0,6471.0,3852.4,0.0,0.0,2026-07-07,15
2026-07-07 16:00:00,BE,2681.5,659.9,6362.9,3681.4,0.0,0.0,2026-07-07,16
2026-07-07 17:00:00,BE,2683.2,690.1,6299.1,3615.9,0.0,0.0,2026-07-07,17
2026-07-07 18:00:00,BE,2720.0,158.5,5869.5,3149.5,0.0,0.0,2026-07-07,18
2026-07-07 19:00:00,BE,2761.2,340.6,6001.6,3240.4,0.0,0.0,2026-07-07,19
